Buchungsnummer,Reisedatum,Passagier-ID,Abfahrtsbahnhof,Zug-ID,Zugpersonal,Waggontyp,Reiseklasse,Fahrtstrecke_km,Tarif_pro_km,Ticketpreis,Reservierungsgebühr,Gesamtbetrag
TR-2021-004988,2023-01-01,Mieter-U-149-2,Frankfurt,V-05,Markus Wagner,Bordbistro,2. Klasse (Sparpreis),168,0.105,17.64,0.0,17.64
TR-2022-001894,2023-01-01,Mieter-U-057-2,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),212,0.101,21.41,4.9,26.31
TR-2021-000023,2023-01-01,Mieter-U-001-2,Frankfurt,V-05,Markus Wagner,Bordbistro,2. Klasse (Sparpreis),357,0.099,35.34,0.0,35.34
TR-2021-000661,2023-01-01,Mieter-U-020-2,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),91,0.206,18.75,0.0,18.75
TR-2021-000364,2023-01-01,Mieter-U-011-1,München,V-03,Sabine Fischer,Bordbistro,2. Klasse (Sparpreis),346,0.106,36.68,0.0,36.68
TR-2021-003140,2023-01-01,Mieter-U-094-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),117,0.211,24.69,0.0,24.69
TR-2021-004487,2023-01-01,Mieter-U-134-1,München,V-03,Sabine Fischer,Service-Abteil,2. Klasse (Sparpreis),247,0.107,26.43,0.0,26.43
TR-2022-001195,2023-01-01,Mieter-U-036-1,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),250,0.092,23.0,0.0,23.0
TR-2021-004953,2023-01-01,Mieter-U-148-2,Berlin,V-03,Sabine Fischer,Schlafwagen,2. Klasse (Flexpreis),62,0.202,12.52,0.0,12.52
TR-2021-003983,2023-01-01,Mieter-U-119-1,Frankfurt,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),34,0.476,16.18,0.0,16.18
TR-2021-000696,2023-01-01,Mieter-U-021-1,München,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),87,0.204,17.75,0.0,17.75
TR-2022-004071,2023-01-01,Mieter-U-122-1,München,V-03,Sabine Fischer,Bordbistro,2. Klasse (Sparpreis),343,0.1,34.3,0.0,34.3
TR-2022-002500,2023-01-01,Mieter-U-075-1,München,V-04,Thomas Weber,Bordbistro,2. Klasse (Sparpreis),287,0.1,28.7,0.0,28.7
TR-2021-004183,2023-01-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,0.22,15.62,0.0,15.62
TR-2021-004921,2023-01-01,Mieter-U-147-2,Hamburg,V-01,Hans Müller,Schlafwagen,2. Klasse (Flexpreis),34,0.213,7.24,0.0,7.24
TR-2022-003437,2023-01-01,Mieter-U-103-1,Köln,V-04,Thomas Weber,Panoramawagen,2. Klasse (Flexpreis),30,0.238,7.14,0.0,7.14
TR-2022-002801,2023-01-01,Mieter-U-084-1,Köln,V-03,Sabine Fischer,Service-Abteil,2. Klasse (Sparpreis),172,0.099,17.03,0.0,17.03
TR-2022-004940,2023-01-01,Mieter-U-148-1,Berlin,V-03,Sabine Fischer,Schlafwagen,2. Klasse (Flexpreis),62,0.201,12.46,0.0,12.46
TR-2021-002007,2023-01-01,Mieter-U-060-1,Berlin,V-04,Thomas Weber,First Class Abteil,1. Klasse (Business),241,0.434,104.59,0.0,104.59
TR-2022-003664,2023-01-01,Mieter-U-110-1,Berlin,V-01,Hans Müller,Schlafwagen,2. Klasse (Flexpreis),118,0.215,25.37,0.0,25.37
TR-2021-002745,2023-01-01,Mieter-U-082-2,Frankfurt,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),37,0.226,8.36,0.0,8.36
TR-2021-002579,2023-01-01,Mieter-U-077-2,Frankfurt,V-02,Petra Schmidt,Gepäckwagen,1. Klasse (Business),218,0.476,103.77,0.0,103.77
TR-2022-002397,2023-01-01,Mieter-U-072-1,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),264,0.107,28.25,0.0,28.25
TR-2021-004013,2023-01-01,Mieter-U-120-2,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),98,0.438,42.92,0.0,42.92
TR-2022-001231,2023-01-01,Mieter-U-037-1,Frankfurt,V-03,Sabine Fischer,First Class Abteil,1. Klasse (Business),242,0.414,100.19,0.0,100.19
TR-2021-002042,2023-01-01,Mieter-U-061-1,Köln,V-04,Thomas Weber,Reisezentrum,2. Klasse (Sparpreis),448,0.092,41.22,0.0,41.22
TR-2021-003915,2023-01-01,Mieter-U-117-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),459,0.099,45.44,0.0,45.44
TR-2022-004879,2023-01-01,Mieter-U-146-1,Köln,V-01,Hans Müller,Schlafwagen,2. Klasse (Flexpreis),49,0.207,10.14,0.0,10.14
TR-2021-000627,2023-01-01,Mieter-U-019-2,Köln,V-02,Petra Schmidt,Liegewagen,2. Klasse (Flexpreis),82,0.241,19.76,0.0,19.76
TR-2022-004139,2023-01-01,Mieter-U-124-1,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,0.419,75.42,0.0,75.42
TR-2021-003073,2023-01-01,Mieter-U-092-2,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,0.093,34.78,0.0,34.78
TR-2022-001092,2023-01-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,0.092,21.8,0.0,21.8
TR-2022-001925,2023-01-01,Mieter-U-058-1,Hamburg,V-02,Petra Schmidt,Bordshop,1. Klasse (Business),488,0.48,234.24,0.0,234.24
TR-2022-000045,2023-01-01,Mieter-U-002-1,München,V-02,Petra Schmidt,Panoramawagen,2. Klasse (Flexpreis),73,0.222,16.21,0.0,16.21
TR-2021-004453,2023-01-01,Mieter-U-133-2,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,0.109,9.05,0.0,9.05
TR-2021-001446,2023-01-01,Mieter-U-043-2,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),117,0.446,52.18,0.0,52.18
TR-2021-000093,2023-01-01,Mieter-U-003-1,Köln,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),194,0.101,19.59,0.0,19.59
TR-2021-003011,2023-01-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,0.208,25.79,0.0,25.79
TR-2022-001733,2023-01-01,Mieter-U-052-1,Köln,V-04,Thomas Weber,Panoramawagen,2. Klasse (Flexpreis),51,0.213,10.86,0.0,10.86
TR-2022-003866,2023-01-01,Mieter-U-116-1,Hamburg,V-01,Hans Müller,Service-Abteil,2. Klasse (Sparpreis),337,0.091,30.67,0.0,30.67
TR-2022-004776,2023-01-01,Mieter-U-143-1,München,V-02,Petra Schmidt,First Class Abteil,1. Klasse (Business),292,0.467,136.36,0.0,136.36
TR-2022-004909,2023-01-01,Mieter-U-147-1,Hamburg,V-01,Hans Müller,Schlafwagen,2. Klasse (Flexpreis),34,0.241,8.19,0.0,8.19
TR-2022-003261,2023-01-01,Mieter-U-098-1,München,V-01,Hans Müller,Business-Abteil,1. Klasse (Business),332,0.423,140.44,0.0,140.44
TR-2022-002229,2023-01-01,Mieter-U-067-1,Frankfurt,V-04,Thomas Weber,Reisezentrum,2. Klasse (Sparpreis),471,0.102,48.04,0.0,48.04
TR-2022-001128,2023-01-01,Mieter-U-034-1,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),478,0.444,212.23,0.0,212.23
TR-2022-000011,2023-01-01,Mieter-U-001-1,Frankfurt,V-05,Markus Wagner,Bordbistro,2. Klasse (Sparpreis),357,0.092,32.84,0.0,32.84
TR-2022-001533,2023-01-01,Mieter-U-046-1,Berlin,V-01,Hans Müller,First Class Abteil,1. Klasse (Business),251,0.45,112.95,0.0,112.95
TR-2021-003950,2023-01-01,Mieter-U-118-2,Köln,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),40,0.225,9.0,0.0,9.0
TR-2022-004107,2023-01-01,Mieter-U-123-1,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,0.237,28.91,0.0,28.91
TR-2021-003546,2023-01-01,Mieter-U-106-1,Hamburg,V-04,Thomas Weber,Bordbistro,2. Klasse (Sparpreis),328,0.094,30.83,0.0,30.83
TR-2021-001039,2023-01-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,0.094,35.44,0.0,35.44
TR-2021-003107,2023-01-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,0.223,19.62,0.0,19.62
TR-2021-005022,2023-01-01,Mieter-U-150-1,München,V-01,Hans Müller,Bordshop,1. Klasse (Business),197,0.453,89.24,0.0,89.24
TR-2021-002342,2023-01-01,Mieter-U-070-2,Hamburg,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),50,0.239,11.95,0.0,11.95
TR-2022-002533,2023-01-01,Mieter-U-076-1,Frankfurt,V-02,Petra Schmidt,Gepäckwagen,1. Klasse (Business),79,0.48,37.92,0.0,37.92
TR-2022-003633,2023-01-01,Mieter-U-109-1,Berlin,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),309,0.458,141.52,0.0,141.52
TR-2022-004843,2023-01-01,Mieter-U-145-1,Köln,V-03,Sabine Fischer,Bordbistro,2. Klasse (Sparpreis),372,0.101,37.57,0.0,37.57
TR-2022-002934,2023-01-01,Mieter-U-088-1,Frankfurt,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),76,0.431,32.76,0.0,32.76
TR-2022-001995,2023-01-01,Mieter-U-060-1,Berlin,V-04,Thomas Weber,First Class Abteil,1. Klasse (Business),241,0.447,107.73,0.0,107.73
TR-2021-004215,2023-01-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,0.416,64.48,0.0,64.48
TR-2021-000260,2023-01-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,0.239,32.74,0.0,32.74
TR-2021-002879,2023-01-01,Mieter-U-086-1,Hamburg,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),63,0.108,6.8,0.0,6.8
TR-2022-003160,2023-01-01,Mieter-U-095-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),332,0.106,35.19,0.0,35.19
TR-2022-003534,2023-01-01,Mieter-U-106-1,Hamburg,V-04,Thomas Weber,Bordbistro,2. Klasse (Sparpreis),328,0.105,34.44,0.0,34.44
TR-2021-001813,2023-01-01,Mieter-U-054-1,Berlin,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),43,0.223,9.59,0.0,9.59
TR-2022-004475,2023-01-01,Mieter-U-134-1,München,V-03,Sabine Fischer,Service-Abteil,2. Klasse (Sparpreis),247,0.098,24.21,0.0,24.21
TR-2022-000748,2023-01-01,Mieter-U-023-1,München,V-05,Markus Wagner,Panoramawagen,2. Klasse (Flexpreis),66,0.24,15.84,0.0,15.84
TR-2022-000513,2023-01-01,Mieter-U-016-1,Köln,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),45,0.216,9.72,0.0,9.72
TR-2021-004317,2023-01-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,0.465,26.51,0.0,26.51
TR-2021-001580,2023-01-01,Mieter-U-047-1,Berlin,V-05,Markus Wagner,Business-Abteil,1. Klasse (Business),29,0.46,13.34,0.0,13.34
TR-2022-002699,2023-01-01,Mieter-U-081-1,Hamburg,V-01,Hans Müller,First Class Abteil,1. Klasse (Business),391,0.491,191.98,0.0,191.98
TR-2022-002734,2023-01-01,Mieter-U-082-1,Frankfurt,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),37,0.216,7.99,0.0,7.99
TR-2021-003645,2023-01-01,Mieter-U-109-2,Berlin,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),309,0.424,131.02,0.0,131.02
TR-2021-000460,2023-01-01,Mieter-U-014-1,Berlin,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),136,0.222,30.19,0.0,30.19
TR-2022-003799,2023-01-01,Mieter-U-114-1,Köln,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),415,0.093,38.6,0.0,38.6
TR-2022-003800,2023-01-01,Mieter-U-114-2,Köln,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),415,0.097,40.26,4.9,45.16
TR-2022-000482,2023-01-01,Mieter-U-015-1,Berlin,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),168,0.1,16.8,0.0,16.8
TR-2021-003745,2023-01-01,Mieter-U-112-3,Köln,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),68,0.227,15.44,0.0,15.44
TR-2021-002172,2023-01-01,Mieter-U-065-1,Köln,V-04,Thomas Weber,Panoramawagen,2. Klasse (Flexpreis),57,0.222,12.65,0.0,12.65
TR-2021-000525,2023-01-01,Mieter-U-016-1,Köln,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),45,0.212,9.54,0.0,9.54
TR-2022-002064,2023-01-01,Mieter-U-062-1,Hamburg,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),109,0.198,21.58,0.0,21.58
TR-2022-004511,2023-01-01,Mieter-U-135-1,München,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),129,0.108,13.93,0.0,13.93
TR-2021-002309,2023-01-01,Mieter-U-069-2,Frankfurt,V-02,Petra Schmidt,Liegewagen,2. Klasse (Flexpreis),82,0.204,16.73,0.0,16.73
TR-2022-000785,2023-01-01,Mieter-U-024-2,Hamburg,V-01,Hans Müller,Bordbistro,2. Klasse (Sparpreis),325,0.09,29.25,4.9,34.15
TR-2022-004305,2023-01-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,0.455,25.94,0.0,25.94
TR-2022-000448,2023-01-01,Mieter-U-014-1,Berlin,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),136,0.205,27.88,0.0,27.88
TR-2021-001140,2023-01-01,Mieter-U-034-1,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),478,0.491,234.7,0.0,234.7
TR-2022-000545,2023-01-01,Mieter-U-017-1,Berlin,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),105,0.232,24.36,0.0,24.36
TR-2022-004340,2023-01-01,Mieter-U-130-1,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,0.426,100.11,0.0,100.11
TR-2022-002330,2023-01-01,Mieter-U-070-1,Hamburg,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),50,0.235,11.75,0.0,11.75
TR-2021-004251,2023-01-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,0.107,45.69,0.0,45.69
TR-2022-000650,2023-01-01,Mieter-U-020-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),91,0.198,18.02,0.0,18.02
TR-2021-003413,2023-01-01,Mieter-U-102-2,Frankfurt,V-01,Hans Müller,Service-Abteil,2. Klasse (Sparpreis),43,0.101,4.34,0.0,4.34
TR-2021-003677,2023-01-01,Mieter-U-110-2,Berlin,V-01,Hans Müller,Schlafwagen,2. Klasse (Flexpreis),118,0.203,23.95,0.0,23.95
TR-2021-001173,2023-01-01,Mieter-U-035-1,Köln,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),467,0.102,47.63,0.0,47.63
TR-2021-000494,2023-01-01,Mieter-U-015-1,Berlin,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),168,0.1,16.8,0.0,16.8
TR-2022-003061,2023-01-01,Mieter-U-092-1,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,0.106,39.64,0.0,39.64
TR-2022-003095,2023-01-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,0.203,17.86,0.0,17.86
TR-2022-004409,2023-01-01,Mieter-U-132-1,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,0.487,174.83,0.0,174.83
TR-2022-002128,2023-01-01,Mieter-U-064-1,Köln,V-04,Thomas Weber,First Class Abteil,1. Klasse (Business),114,0.466,53.12,0.0,53.12
TR-2021-004285,2023-01-01,Mieter-U-128-2,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,0.109,10.68,0.0,10.68
TR-2021-002846,2023-01-01,Mieter-U-085-1,Berlin,V-02,Petra Schmidt,Panoramawagen,2. Klasse (Flexpreis),35,0.209,7.32,0.0,7.32
TR-2021-002241,2023-01-01,Mieter-U-067-1,Frankfurt,V-04,Thomas Weber,Reisezentrum,2. Klasse (Sparpreis),471,0.107,50.4,0.0,50.4
TR-2022-000615,2023-01-01,Mieter-U-019-1,Köln,V-02,Petra Schmidt,Liegewagen,2. Klasse (Flexpreis),82,0.231,18.94,0.0,18.94
TR-2021-001648,2023-01-01,Mieter-U-049-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),34,0.101,3.43,0.0,3.43
TR-2021-000057,2023-01-01,Mieter-U-002-1,München,V-02,Petra Schmidt,Panoramawagen,2. Klasse (Flexpreis),73,0.202,14.75,0.0,14.75
TR-2022-000684,2023-01-01,Mieter-U-021-1,München,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),87,0.238,20.71,0.0,20.71
TR-2022-004373,2023-01-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,0.217,10.42,0.0,10.42
TR-2022-001668,2023-01-01,Mieter-U-050-1,Berlin,V-05,Markus Wagner,Business-Abteil,1. Klasse (Business),307,0.411,126.18,0.0,126.18
TR-2021-002242,2023-01-01,Mieter-U-067-2,Frankfurt,V-04,Thomas Weber,Reisezentrum,2. Klasse (Sparpreis),471,0.101,47.57,4.9,52.47
TR-2022-004441,2023-01-01,Mieter-U-133-1,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,0.109,9.05,0.0,9.05
TR-2022-001702,2023-01-01,Mieter-U-051-1,Köln,V-03,Sabine Fischer,Bordshop,1. Klasse (Business),434,0.479,207.89,0.0,207.89
TR-2022-003503,2023-01-01,Mieter-U-105-1,Berlin,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),318,0.1,31.8,0.0,31.8
TR-2022-000579,2023-01-01,Mieter-U-018-2,Köln,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),268,0.094,25.19,4.9,30.09
TR-2021-003710,2023-01-01,Mieter-U-111-1,Köln,V-01,Hans Müller,Bordbistro,2. Klasse (Sparpreis),93,0.094,8.74,0.0,8.74
TR-2021-002208,2023-01-01,Mieter-U-066-2,Berlin,V-02,Petra Schmidt,Panoramawagen,2. Klasse (Flexpreis),101,0.202,20.4,0.0,20.4
TR-2022-002095,2023-01-01,Mieter-U-063-1,Köln,V-03,Sabine Fischer,Schlafwagen,2. Klasse (Flexpreis),146,0.198,28.91,0.0,28.91
TR-2022-000717,2023-01-01,Mieter-U-022-1,Hamburg,V-04,Thomas Weber,Gepäckwagen,1. Klasse (Business),74,0.421,31.15,0.0,31.15
TR-2021-002476,2023-01-01,Mieter-U-074-1,Köln,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),36,0.209,7.52,0.0,7.52
TR-2021-001613,2023-01-01,Mieter-U-048-2,Hamburg,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),131,0.237,31.05,0.0,31.05
TR-2021-002913,2023-01-01,Mieter-U-087-2,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),435,0.41,178.35,0.0,178.35
TR-2022-002664,2023-01-01,Mieter-U-080-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),260,0.108,28.08,0.0,28.08
TR-2022-003370,2023-01-01,Mieter-U-101-2,München,V-05,Markus Wagner,Bordbistro,2. Klasse (Sparpreis),327,0.094,30.74,0.0,30.74
TR-2021-002140,2023-01-01,Mieter-U-064-1,Köln,V-04,Thomas Weber,First Class Abteil,1. Klasse (Business),114,0.406,46.28,0.0,46.28
TR-2021-001104,2023-01-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,0.1,23.7,0.0,23.7
TR-2021-003614,2023-01-01,Mieter-U-108-2,Köln,V-03,Sabine Fischer,Bordshop,1. Klasse (Business),320,0.449,143.68,0.0,143.68
TR-2021-000557,2023-01-01,Mieter-U-017-1,Berlin,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),105,0.219,23.0,0.0,23.0
TR-2022-003402,2023-01-01,Mieter-U-102-1,Frankfurt,V-01,Hans Müller,Service-Abteil,2. Klasse (Sparpreis),43,0.108,4.64,0.0,4.64
TR-2021-003812,2023-01-01,Mieter-U-114-2,Köln,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),415,0.107,44.4,0.0,44.4
TR-2022-004612,2023-01-01,Mieter-U-138-1,Köln,V-03,Sabine Fischer,Bordbistro,2. Klasse (Sparpreis),199,0.104,20.7,0.0,20.7
TR-2022-004239,2023-01-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,0.101,43.13,0.0,43.13
TR-2021-001844,2023-01-01,Mieter-U-055-1,Frankfurt,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),478,0.107,51.15,0.0,51.15
TR-2022-000924,2023-01-01,Mieter-U-028-1,Hamburg,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),181,0.097,17.56,0.0,17.56
TR-2022-000283,2023-01-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,0.431,39.65,0.0,39.65
TR-2021-004385,2023-01-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,0.207,9.94,0.0,9.94
TR-2021-002980,2023-01-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,0.233,10.95,0.0,10.95
TR-2022-000319,2023-01-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,0.106,24.49,4.9,29.39
TR-2021-002812,2023-01-01,Mieter-U-084-2,Köln,V-03,Sabine Fischer,Service-Abteil,2. Klasse (Sparpreis),172,0.098,16.86,0.0,16.86
TR-2022-003832,2023-01-01,Mieter-U-115-1,Frankfurt,V-05,Markus Wagner,Bordbistro,2. Klasse (Sparpreis),318,0.105,33.39,0.0,33.39
TR-2022-004643,2023-01-01,Mieter-U-139-1,Köln,V-03,Sabine Fischer,Bordbistro,2. Klasse (Sparpreis),30,0.098,2.94,0.0,2.94
TR-2022-005010,2023-01-01,Mieter-U-150-1,München,V-01,Hans Müller,Bordshop,1. Klasse (Business),197,0.493,97.12,0.0,97.12
TR-2022-000248,2023-01-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,0.208,28.5,0.0,28.5
TR-2021-001513,2023-01-01,Mieter-U-045-1,Köln,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),117,0.093,10.88,0.0,10.88
TR-2022-002601,2023-01-01,Mieter-U-078-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),129,0.102,13.16,0.0,13.16
TR-2022-001601,2023-01-01,Mieter-U-048-1,Hamburg,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),131,0.224,29.34,0.0,29.34
TR-2022-000957,2023-01-01,Mieter-U-029-1,Hamburg,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),216,0.455,98.28,0.0,98.28
TR-2022-004203,2023-01-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,0.456,70.68,0.0,70.68
TR-2021-002442,2023-01-01,Mieter-U-073-1,München,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),106,0.211,22.37,0.0,22.37
TR-2021-002108,2023-01-01,Mieter-U-063-2,Köln,V-03,Sabine Fischer,Schlafwagen,2. Klasse (Flexpreis),146,0.238,34.75,0.0,34.75
TR-2021-003844,2023-01-01,Mieter-U-115-1,Frankfurt,V-05,Markus Wagner,Bordbistro,2. Klasse (Sparpreis),318,0.094,29.89,0.0,29.89
TR-2022-000216,2023-01-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,0.471,36.27,0.0,36.27
TR-2021-004890,2023-01-01,Mieter-U-146-2,Köln,V-01,Hans Müller,Schlafwagen,2. Klasse (Flexpreis),49,0.227,11.12,0.0,11.12
TR-2021-001679,2023-01-01,Mieter-U-050-2,Berlin,V-05,Markus Wagner,Business-Abteil,1. Klasse (Business),307,0.426,130.78,4.9,135.68
TR-2021-002711,2023-01-01,Mieter-U-081-1,Hamburg,V-01,Hans Müller,First Class Abteil,1. Klasse (Business),391,0.424,165.78,0.0,165.78
TR-2022-000891,2023-01-01,Mieter-U-027-1,Berlin,V-05,Markus Wagner,Bordshop,1. Klasse (Business),361,0.453,163.53,0.0,163.53
TR-2021-002644,2023-01-01,Mieter-U-079-1,Frankfurt,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),123,0.239,29.4,0.0,29.4
TR-2022-004977,2023-01-01,Mieter-U-149-1,Frankfurt,V-05,Markus Wagner,Bordbistro,2. Klasse (Sparpreis),168,0.096,16.13,0.0,16.13
TR-2022-004542,2023-01-01,Mieter-U-136-1,Frankfurt,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),196,0.104,20.38,0.0,20.38
TR-2021-002512,2023-01-01,Mieter-U-075-1,München,V-04,Thomas Weber,Bordbistro,2. Klasse (Sparpreis),287,0.101,28.99,0.0,28.99
TR-2021-000192,2023-01-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,0.212,10.18,0.0,10.18
TR-2021-001208,2023-01-01,Mieter-U-036-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),250,0.095,23.75,0.0,23.75
TR-2022-000417,2023-01-01,Mieter-U-013-1,Hamburg,V-01,Hans Müller,Service-Abteil,2. Klasse (Sparpreis),360,0.091,32.76,0.0,32.76
TR-2022-002160,2023-01-01,Mieter-U-065-1,Köln,V-04,Thomas Weber,Panoramawagen,2. Klasse (Flexpreis),57,0.224,12.77,0.0,12.77
TR-2021-004352,2023-01-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,0.485,113.98,0.0,113.98
TR-2021-003778,2023-01-01,Mieter-U-113-2,Frankfurt,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),188,0.101,18.99,0.0,18.99
TR-2022-000821,2023-01-01,Mieter-U-025-1,Hamburg,V-04,Thomas Weber,Bordshop,1. Klasse (Business),49,0.486,23.81,0.0,23.81
TR-2022-000858,2023-01-01,Mieter-U-026-2,Frankfurt,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),147,0.218,32.05,0.0,32.05
