Konto;Kontobezeichnung;Datum;Betrag
8410,0;Erlöse aus Dienstleistungen;2025-08-31;349,31
8400,0;Erlöse aus Verkäufen;2025-08-31;673,94
8410,0;Erlöse aus Dienstleistungen;2025-08-31;727,72
8410,0;Erlöse aus Dienstleistungen;2025-08-31;247,84
8400,0;Erlöse aus Verkäufen;2025-08-31;252,93
8400,0;Erlöse aus Verkäufen;2025-08-31;859,58
8400,0;Erlöse aus Verkäufen;2025-08-31;976,02
8400,0;Erlöse aus Verkäufen;2025-08-31;199,39
8410,0;Erlöse aus Dienstleistungen;2025-08-31;389,32
8410,0;Erlöse aus Dienstleistungen;2025-08-31;362,46
8410,0;Erlöse aus Dienstleistungen;2025-08-31;243,03
3100,0;Fremdleistungen;2025-08-31;-189,13
3100,0;Fremdleistungen;2025-08-31;-225,41
3400,0;Wareneingang (Aufwand);2025-08-31;-286,46
3400,0;Wareneingang (Aufwand);2025-08-31;-55,74
3400,0;Wareneingang (Aufwand);2025-08-31;-270,11
3400,0;Wareneingang (Aufwand);2025-08-31;-207,43
3400,0;Wareneingang (Aufwand);2025-08-31;-398,47
3100,0;Fremdleistungen;2025-08-31;-162,78
3400,0;Wareneingang (Aufwand);2025-08-31;-214,41
3100,0;Fremdleistungen;2025-08-31;-178,2
3400,0;Wareneingang (Aufwand);2025-08-31;-138,54
3400,0;Wareneingang (Aufwand);2025-08-31;-384,35
3400,0;Wareneingang (Aufwand);2025-08-31;-275,79
3400,0;Wareneingang (Aufwand);2025-08-31;-308,36
3100,0;Fremdleistungen;2025-08-31;-335,12
3100,0;Fremdleistungen;2025-08-31;-110,44
3400,0;Wareneingang (Aufwand);2025-08-31;-378,91
3400,0;Wareneingang (Aufwand);2025-08-31;-97,97
3100,0;Fremdleistungen;2025-08-31;-324,28
3400,0;Wareneingang (Aufwand);2025-08-31;-181,8
3400,0;Wareneingang (Aufwand);2025-08-31;-52,31
3100,0;Fremdleistungen;2025-08-31;-213,57
3100,0;Fremdleistungen;2025-08-31;-345,71
3100,0;Fremdleistungen;2025-08-31;-163,05
3100,0;Fremdleistungen;2025-08-31;-101,58
3400,0;Wareneingang (Aufwand);2025-08-31;-67,49
3100,0;Fremdleistungen;2025-08-31;-173,31
3100,0;Fremdleistungen;2025-08-31;-82,45
3100,0;Fremdleistungen;2025-08-31;-345,36
3400,0;Wareneingang (Aufwand);2025-08-31;-101,62
3100,0;Fremdleistungen;2025-08-31;-273,29
3400,0;Wareneingang (Aufwand);2025-08-31;-180,92
3100,0;Fremdleistungen;2025-08-31;-303,18
3100,0;Fremdleistungen;2025-08-31;-242,8
3100,0;Fremdleistungen;2025-08-31;-112,84
3400,0;Wareneingang (Aufwand);2025-08-31;-90,05
3100,0;Fremdleistungen;2025-08-31;-204,79
3100,0;Fremdleistungen;2025-08-31;-151,61
3100,0;Fremdleistungen;2025-08-31;-186,48
3100,0;Fremdleistungen;2025-08-31;-319,47
3400,0;Wareneingang (Aufwand);2025-08-31;-133,72
3400,0;Wareneingang (Aufwand);2025-08-31;-393,82
3400,0;Wareneingang (Aufwand);2025-08-31;-267,0
3100,0;Fremdleistungen;2025-08-31;-179,68
3100,0;Fremdleistungen;2025-08-31;-53,01
3400,0;Wareneingang (Aufwand);2025-08-31;-138,59
3100,0;Fremdleistungen;2025-08-31;-397,63
3400,0;Wareneingang (Aufwand);2025-08-31;-255,16
3400,0;Wareneingang (Aufwand);2025-08-31;-391,28
3100,0;Fremdleistungen;2025-08-31;-70,2
3400,0;Wareneingang (Aufwand);2025-08-31;-258,73
3400,0;Wareneingang (Aufwand);2025-08-31;-182,23
3400,0;Wareneingang (Aufwand);2025-08-31;-234,57
3400,0;Wareneingang (Aufwand);2025-08-31;-357,81
3100,0;Fremdleistungen;2025-08-31;-350,34
3400,0;Wareneingang (Aufwand);2025-08-31;-273,17
3400,0;Wareneingang (Aufwand);2025-08-31;-307,71
3400,0;Wareneingang (Aufwand);2025-08-31;-177,97
3100,0;Fremdleistungen;2025-08-31;-243,3
3100,0;Fremdleistungen;2025-08-31;-51,38
3400,0;Wareneingang (Aufwand);2025-08-31;-341,52
3100,0;Fremdleistungen;2025-08-31;-322,19
3100,0;Fremdleistungen;2025-08-31;-214,1
3100,0;Fremdleistungen;2025-08-31;-201,84
3400,0;Wareneingang (Aufwand);2025-08-31;-305,2
3400,0;Wareneingang (Aufwand);2025-08-31;-256,54
3400,0;Wareneingang (Aufwand);2025-08-31;-270,77
3100,0;Fremdleistungen;2025-08-31;-62,59
3400,0;Wareneingang (Aufwand);2025-08-31;-65,39
3400,0;Wareneingang (Aufwand);2025-08-31;-304,42
3100,0;Fremdleistungen;2025-08-31;-333,18
3100,0;Fremdleistungen;2025-08-31;-271,54
3400,0;Wareneingang (Aufwand);2025-08-31;-201,94
3100,0;Fremdleistungen;2025-08-31;-362,19
3400,0;Wareneingang (Aufwand);2025-08-31;-255,18
3100,0;Fremdleistungen;2025-08-31;-263,01
3400,0;Wareneingang (Aufwand);2025-08-31;-399,07
3400,0;Wareneingang (Aufwand);2025-08-31;-200,87
3400,0;Wareneingang (Aufwand);2025-08-31;-90,66
3100,0;Fremdleistungen;2025-08-31;-213,76
3100,0;Fremdleistungen;2025-08-31;-134,01
3100,0;Fremdleistungen;2025-08-31;-275,72
3100,0;Fremdleistungen;2025-08-31;-170,44
3100,0;Fremdleistungen;2025-08-31;-371,38
3100,0;Fremdleistungen;2025-08-31;-309,14
3400,0;Wareneingang (Aufwand);2025-08-31;-75,9
3400,0;Wareneingang (Aufwand);2025-08-31;-303,46
3100,0;Fremdleistungen;2025-08-31;-58,15
3100,0;Fremdleistungen;2025-08-31;-324,81
3400,0;Wareneingang (Aufwand);2025-08-31;-180,25
3400,0;Wareneingang (Aufwand);2025-08-31;-221,7
3400,0;Wareneingang (Aufwand);2025-08-31;-57,04
3400,0;Wareneingang (Aufwand);2025-08-31;-177,29
3400,0;Wareneingang (Aufwand);2025-08-31;-295,1
3100,0;Fremdleistungen;2025-08-31;-374,33
3100,0;Fremdleistungen;2025-08-31;-55,3
3100,0;Fremdleistungen;2025-08-31;-399,56
3100,0;Fremdleistungen;2025-08-31;-207,0
3400,0;Wareneingang (Aufwand);2025-08-31;-381,53
3100,0;Fremdleistungen;2025-08-31;-234,36
;--- ZWISCHENSUMME: Rohertrag 8/2025 ---;2025-08-31;90896,91
4130,0;Gesetzliche soziale Aufwendungen;2025-08-31;-216,88
4130,0;Gesetzliche soziale Aufwendungen;2025-08-31;-348,66
4130,0;Gesetzliche soziale Aufwendungen;2025-08-31;-248,98
4190,0;Aushilfslöhne;2025-08-31;-376,53
4130,0;Gesetzliche soziale Aufwendungen;2025-08-31;-207,36
4120,0;Gehälter;2025-08-31;-846,37
4190,0;Aushilfslöhne;2025-08-31;-380,73
4120,0;Gehälter;2025-08-31;-1565,12
4130,0;Gesetzliche soziale Aufwendungen;2025-08-31;-321,87
4190,0;Aushilfslöhne;2025-08-31;-145,23
4130,0;Gesetzliche soziale Aufwendungen;2025-08-31;-352,6
4190,0;Aushilfslöhne;2025-08-31;-390,63
4120,0;Gehälter;2025-08-31;-1826,84
4120,0;Gehälter;2025-08-31;-976,3
4130,0;Gesetzliche soziale Aufwendungen;2025-08-31;-228,84
4120,0;Gehälter;2025-08-31;-1451,73
4120,0;Gehälter;2025-08-31;-726,36
4190,0;Aushilfslöhne;2025-08-31;-186,29
4190,0;Aushilfslöhne;2025-08-31;-221,99
4190,0;Aushilfslöhne;2025-08-31;-155,8
4120,0;Gehälter;2025-08-31;-1745,52
4120,0;Gehälter;2025-08-31;-696,33
4130,0;Gesetzliche soziale Aufwendungen;2025-08-31;-316,27
4190,0;Aushilfslöhne;2025-08-31;-223,54
4120,0;Gehälter;2025-08-31;-505,42
4120,0;Gehälter;2025-08-31;-1495,36
4120,0;Gehälter;2025-08-31;-1300,07
4190,0;Aushilfslöhne;2025-08-31;-149,54
4120,0;Gehälter;2025-08-31;-671,3
4120,0;Gehälter;2025-08-31;-673,45
4120,0;Gehälter;2025-08-31;-1930,96
4130,0;Gesetzliche soziale Aufwendungen;2025-08-31;-340,92
4190,0;Aushilfslöhne;2025-08-31;-388,88
4130,0;Gesetzliche soziale Aufwendungen;2025-08-31;-343,16
4190,0;Aushilfslöhne;2025-08-31;-163,65
4190,0;Aushilfslöhne;2025-08-31;-318,93
4130,0;Gesetzliche soziale Aufwendungen;2025-08-31;-321,17
4190,0;Aushilfslöhne;2025-08-31;-277,54
4130,0;Gesetzliche soziale Aufwendungen;2025-08-31;-281,45
4190,0;Aushilfslöhne;2025-08-31;-359,97
4130,0;Gesetzliche soziale Aufwendungen;2025-08-31;-114,33
4120,0;Gehälter;2025-08-31;-749,36
4130,0;Gesetzliche soziale Aufwendungen;2025-08-31;-300,71
4120,0;Gehälter;2025-08-31;-1621,32
4120,0;Gehälter;2025-08-31;-1314,61
4120,0;Gehälter;2025-08-31;-1347,53
4120,0;Gehälter;2025-08-31;-1321,52
4120,0;Gehälter;2025-08-31;-1912,79
4120,0;Gehälter;2025-08-31;-1245,93
4120,0;Gehälter;2025-08-31;-682,02
4260,0;Instandhaltung;2025-08-31;-137,87
4600,0;Werbekosten;2025-08-31;-69,15
4600,0;Werbekosten;2025-08-31;-150,28
4600,0;Werbekosten;2025-08-31;-483,76
4360,0;Versicherungen;2025-08-31;-139,54
4360,0;Versicherungen;2025-08-31;-17,84
4530,0;Kfz-Kosten;2025-08-31;-436,49
4930,0;Büromaterial;2025-08-31;-81,58
4360,0;Versicherungen;2025-08-31;-106,16
4920,0;Telefon und Internet;2025-08-31;-27,9
4260,0;Instandhaltung;2025-08-31;-28,26
4260,0;Instandhaltung;2025-08-31;-366,75
4930,0;Büromaterial;2025-08-31;-433,29
4930,0;Büromaterial;2025-08-31;-165,82
4930,0;Büromaterial;2025-08-31;-81,2
4530,0;Kfz-Kosten;2025-08-31;-304,69
4260,0;Instandhaltung;2025-08-31;-399,91
4210,0;Miete;2025-08-31;-238,34
4210,0;Miete;2025-08-31;-337,32
4600,0;Werbekosten;2025-08-31;-103,57
4210,0;Miete;2025-08-31;-325,67
4600,0;Werbekosten;2025-08-31;-88,81
4260,0;Instandhaltung;2025-08-31;-405,41
4920,0;Telefon und Internet;2025-08-31;-322,21
4210,0;Miete;2025-08-31;-219,65
4360,0;Versicherungen;2025-08-31;-328,72
4360,0;Versicherungen;2025-08-31;-292,56
4930,0;Büromaterial;2025-08-31;-44,48
4260,0;Instandhaltung;2025-08-31;-35,33
4920,0;Telefon und Internet;2025-08-31;-19,96
4360,0;Versicherungen;2025-08-31;-418,89
4530,0;Kfz-Kosten;2025-08-31;-173,4
4360,0;Versicherungen;2025-08-31;-203,31
4930,0;Büromaterial;2025-08-31;-102,28
4260,0;Instandhaltung;2025-08-31;-255,43
4930,0;Büromaterial;2025-08-31;-335,75
4930,0;Büromaterial;2025-08-31;-392,74
4210,0;Miete;2025-08-31;-385,39
4600,0;Werbekosten;2025-08-31;-419,48
4920,0;Telefon und Internet;2025-08-31;-300,5
4260,0;Instandhaltung;2025-08-31;-28,25
4360,0;Versicherungen;2025-08-31;-414,45
4530,0;Kfz-Kosten;2025-08-31;-321,36
4360,0;Versicherungen;2025-08-31;-157,08
4930,0;Büromaterial;2025-08-31;-112,25
4360,0;Versicherungen;2025-08-31;-246,43
4210,0;Miete;2025-08-31;-78,7
4260,0;Instandhaltung;2025-08-31;-426,0
4260,0;Instandhaltung;2025-08-31;-215,22
4210,0;Miete;2025-08-31;-178,57
4920,0;Telefon und Internet;2025-08-31;-404,77
4530,0;Kfz-Kosten;2025-08-31;-380,11
4930,0;Büromaterial;2025-08-31;-39,56
4920,0;Telefon und Internet;2025-08-31;-118,08
4530,0;Kfz-Kosten;2025-08-31;-17,35
4930,0;Büromaterial;2025-08-31;-421,16
4260,0;Instandhaltung;2025-08-31;-124,31
4530,0;Kfz-Kosten;2025-08-31;-477,95
4530,0;Kfz-Kosten;2025-08-31;-482,43
4530,0;Kfz-Kosten;2025-08-31;-387,27
;--- ZWISCHENSUMME: EBITDA 8/2025 ---;2025-08-31;42397,3
4822,0;Abschreibungen auf Sachanlagen;2025-08-31;-1500,0
;--- ZWISCHENSUMME: EBIT 8/2025 ---;2025-08-31;40897,3
2110,0;Zinserträge;2025-08-31;100,0
2120,0;Zinsaufwendungen;2025-08-31;-400,0
;--- ZWISCHENSUMME: EBT 8/2025 ---;2025-08-31;40597,3
2200,0;Steuern;2025-08-31;-12179,19
;--- ERGEBNIS: Monatsüberschuss 8/2025 ---;2025-08-31;28418,11
8400,0;Erlöse aus Verkäufen;2025-09-30;996,68
8410,0;Erlöse aus Dienstleistungen;2025-09-30;544,38
8410,0;Erlöse aus Dienstleistungen;2025-09-30;453,05
8400,0;Erlöse aus Verkäufen;2025-09-30;237,13
8410,0;Erlöse aus Dienstleistungen;2025-09-30;624,57
8400,0;Erlöse aus Verkäufen;2025-09-30;484,88
8410,0;Erlöse aus Dienstleistungen;2025-09-30;465,29
8400,0;Erlöse aus Verkäufen;2025-09-30;356,86
8410,0;Erlöse aus Dienstleistungen;2025-09-30;580,11
8400,0;Erlöse aus Verkäufen;2025-09-30;285,3
8410,0;Erlöse aus Dienstleistungen;2025-09-30;518,01
8410,0;Erlöse aus Dienstleistungen;2025-09-30;609,3
8410,0;Erlöse aus Dienstleistungen;2025-09-30;776,9
8410,0;Erlöse aus Dienstleistungen;2025-09-30;806,89
8400,0;Erlöse aus Verkäufen;2025-09-30;999,78
8410,0;Erlöse aus Dienstleistungen;2025-09-30;867,73
8410,0;Erlöse aus Dienstleistungen;2025-09-30;212,38
8400,0;Erlöse aus Verkäufen;2025-09-30;135,52
8410,0;Erlöse aus Dienstleistungen;2025-09-30;474,61
8410,0;Erlöse aus Dienstleistungen;2025-09-30;376,45
8410,0;Erlöse aus Dienstleistungen;2025-09-30;854,49
8400,0;Erlöse aus Verkäufen;2025-09-30;286,63
8410,0;Erlöse aus Dienstleistungen;2025-09-30;393,51
8400,0;Erlöse aus Verkäufen;2025-09-30;165,56
8410,0;Erlöse aus Dienstleistungen;2025-09-30;127,08
8410,0;Erlöse aus Dienstleistungen;2025-09-30;755,32
8400,0;Erlöse aus Verkäufen;2025-09-30;545,89
8410,0;Erlöse aus Dienstleistungen;2025-09-30;965,58
8400,0;Erlöse aus Verkäufen;2025-09-30;675,03
8410,0;Erlöse aus Dienstleistungen;2025-09-30;869,43
8400,0;Erlöse aus Verkäufen;2025-09-30;325,13
8400,0;Erlöse aus Verkäufen;2025-09-30;999,73
8410,0;Erlöse aus Dienstleistungen;2025-09-30;562,59
8410,0;Erlöse aus Dienstleistungen;2025-09-30;980,06
8410,0;Erlöse aus Dienstleistungen;2025-09-30;805,54
8410,0;Erlöse aus Dienstleistungen;2025-09-30;898,37
8410,0;Erlöse aus Dienstleistungen;2025-09-30;254,82
8410,0;Erlöse aus Dienstleistungen;2025-09-30;560,63
8400,0;Erlöse aus Verkäufen;2025-09-30;906,74
8400,0;Erlöse aus Verkäufen;2025-09-30;291,91
8400,0;Erlöse aus Verkäufen;2025-09-30;467,45
8410,0;Erlöse aus Dienstleistungen;2025-09-30;301,98
8410,0;Erlöse aus Dienstleistungen;2025-09-30;821,49
8400,0;Erlöse aus Verkäufen;2025-09-30;290,38
8400,0;Erlöse aus Verkäufen;2025-09-30;189,74
8410,0;Erlöse aus Dienstleistungen;2025-09-30;361,33
8400,0;Erlöse aus Verkäufen;2025-09-30;953,39
8410,0;Erlöse aus Dienstleistungen;2025-09-30;498,28
8410,0;Erlöse aus Dienstleistungen;2025-09-30;416,17
8400,0;Erlöse aus Verkäufen;2025-09-30;821,03
8410,0;Erlöse aus Dienstleistungen;2025-09-30;696,8
8410,0;Erlöse aus Dienstleistungen;2025-09-30;667,35
8400,0;Erlöse aus Verkäufen;2025-09-30;298,75
8410,0;Erlöse aus Dienstleistungen;2025-09-30;649,12
8400,0;Erlöse aus Verkäufen;2025-09-30;795,54
8410,0;Erlöse aus Dienstleistungen;2025-09-30;646,95
8410,0;Erlöse aus Dienstleistungen;2025-09-30;397,85
8400,0;Erlöse aus Verkäufen;2025-09-30;646,66
8400,0;Erlöse aus Verkäufen;2025-09-30;455,75
8400,0;Erlöse aus Verkäufen;2025-09-30;734,95
8410,0;Erlöse aus Dienstleistungen;2025-09-30;626,36
8410,0;Erlöse aus Dienstleistungen;2025-09-30;776,82
8400,0;Erlöse aus Verkäufen;2025-09-30;238,38
8400,0;Erlöse aus Verkäufen;2025-09-30;475,17
8400,0;Erlöse aus Verkäufen;2025-09-30;603,25
8410,0;Erlöse aus Dienstleistungen;2025-09-30;956,71
8400,0;Erlöse aus Verkäufen;2025-09-30;293,4
8410,0;Erlöse aus Dienstleistungen;2025-09-30;441,36
8400,0;Erlöse aus Verkäufen;2025-09-30;822,29
8400,0;Erlöse aus Verkäufen;2025-09-30;318,21
8400,0;Erlöse aus Verkäufen;2025-09-30;503,44
8400,0;Erlöse aus Verkäufen;2025-09-30;177,46
8410,0;Erlöse aus Dienstleistungen;2025-09-30;743,62
8410,0;Erlöse aus Dienstleistungen;2025-09-30;192,21
8410,0;Erlöse aus Dienstleistungen;2025-09-30;121,52
8410,0;Erlöse aus Dienstleistungen;2025-09-30;474,01
8410,0;Erlöse aus Dienstleistungen;2025-09-30;862,66
8410,0;Erlöse aus Dienstleistungen;2025-09-30;856,34
8410,0;Erlöse aus Dienstleistungen;2025-09-30;439,77
8410,0;Erlöse aus Dienstleistungen;2025-09-30;768,4
8410,0;Erlöse aus Dienstleistungen;2025-09-30;641,73
8400,0;Erlöse aus Verkäufen;2025-09-30;169,27
8400,0;Erlöse aus Verkäufen;2025-09-30;918,73
8410,0;Erlöse aus Dienstleistungen;2025-09-30;155,02
8400,0;Erlöse aus Verkäufen;2025-09-30;826,8
8410,0;Erlöse aus Dienstleistungen;2025-09-30;193,48
8400,0;Erlöse aus Verkäufen;2025-09-30;542,34
8400,0;Erlöse aus Verkäufen;2025-09-30;274,9
8410,0;Erlöse aus Dienstleistungen;2025-09-30;996,31
8400,0;Erlöse aus Verkäufen;2025-09-30;499,37
8400,0;Erlöse aus Verkäufen;2025-09-30;879,67
8410,0;Erlöse aus Dienstleistungen;2025-09-30;728,38
8410,0;Erlöse aus Dienstleistungen;2025-09-30;811,66
8410,0;Erlöse aus Dienstleistungen;2025-09-30;601,4
8410,0;Erlöse aus Dienstleistungen;2025-09-30;198,19
8410,0;Erlöse aus Dienstleistungen;2025-09-30;118,53
8400,0;Erlöse aus Verkäufen;2025-09-30;567,98
8400,0;Erlöse aus Verkäufen;2025-09-30;169,91
8400,0;Erlöse aus Verkäufen;2025-09-30;507,23
8400,0;Erlöse aus Verkäufen;2025-09-30;310,02
8410,0;Erlöse aus Dienstleistungen;2025-09-30;643,49
8410,0;Erlöse aus Dienstleistungen;2025-09-30;223,71
8400,0;Erlöse aus Verkäufen;2025-09-30;315,35
8410,0;Erlöse aus Dienstleistungen;2025-09-30;976,55
8400,0;Erlöse aus Verkäufen;2025-09-30;533,55
8400,0;Erlöse aus Verkäufen;2025-09-30;702,6
8400,0;Erlöse aus Verkäufen;2025-09-30;147,84
8400,0;Erlöse aus Verkäufen;2025-09-30;526,33
8410,0;Erlöse aus Dienstleistungen;2025-09-30;472,58
8400,0;Erlöse aus Verkäufen;2025-09-30;104,68
8410,0;Erlöse aus Dienstleistungen;2025-09-30;116,97
8410,0;Erlöse aus Dienstleistungen;2025-09-30;597,87
8410,0;Erlöse aus Dienstleistungen;2025-09-30;709,18
8400,0;Erlöse aus Verkäufen;2025-09-30;612,23
8400,0;Erlöse aus Verkäufen;2025-09-30;373,1
8410,0;Erlöse aus Dienstleistungen;2025-09-30;423,86
8410,0;Erlöse aus Dienstleistungen;2025-09-30;727,51
8410,0;Erlöse aus Dienstleistungen;2025-09-30;546,06
8410,0;Erlöse aus Dienstleistungen;2025-09-30;725,23
8410,0;Erlöse aus Dienstleistungen;2025-09-30;182,72
8410,0;Erlöse aus Dienstleistungen;2025-09-30;202,14
8410,0;Erlöse aus Dienstleistungen;2025-09-30;591,66
8400,0;Erlöse aus Verkäufen;2025-09-30;283,61
8400,0;Erlöse aus Verkäufen;2025-09-30;498,7
8400,0;Erlöse aus Verkäufen;2025-09-30;138,19
8410,0;Erlöse aus Dienstleistungen;2025-09-30;356,14
8400,0;Erlöse aus Verkäufen;2025-09-30;359,02
8400,0;Erlöse aus Verkäufen;2025-09-30;890,05
8400,0;Erlöse aus Verkäufen;2025-09-30;284,77
8400,0;Erlöse aus Verkäufen;2025-09-30;669,81
8410,0;Erlöse aus Dienstleistungen;2025-09-30;244,62
8400,0;Erlöse aus Verkäufen;2025-09-30;309,82
8400,0;Erlöse aus Verkäufen;2025-09-30;780,42
8410,0;Erlöse aus Dienstleistungen;2025-09-30;715,57
8400,0;Erlöse aus Verkäufen;2025-09-30;134,38
8400,0;Erlöse aus Verkäufen;2025-09-30;578,81
8400,0;Erlöse aus Verkäufen;2025-09-30;832,52
8400,0;Erlöse aus Verkäufen;2025-09-30;174,89
8400,0;Erlöse aus Verkäufen;2025-09-30;697,29
8400,0;Erlöse aus Verkäufen;2025-09-30;214,47
8400,0;Erlöse aus Verkäufen;2025-09-30;663,26
8410,0;Erlöse aus Dienstleistungen;2025-09-30;444,18
8400,0;Erlöse aus Verkäufen;2025-09-30;149,64
8410,0;Erlöse aus Dienstleistungen;2025-09-30;835,69
8400,0;Erlöse aus Verkäufen;2025-09-30;886,91
8410,0;Erlöse aus Dienstleistungen;2025-09-30;485,72
8410,0;Erlöse aus Dienstleistungen;2025-09-30;505,14
8400,0;Erlöse aus Verkäufen;2025-09-30;986,05
8400,0;Erlöse aus Verkäufen;2025-09-30;702,23
8400,0;Erlöse aus Verkäufen;2025-09-30;170,78
8400,0;Erlöse aus Verkäufen;2025-09-30;797,02
8400,0;Erlöse aus Verkäufen;2025-09-30;161,04
8400,0;Erlöse aus Verkäufen;2025-09-30;804,19
8400,0;Erlöse aus Verkäufen;2025-09-30;415,9
8400,0;Erlöse aus Verkäufen;2025-09-30;962,02
8410,0;Erlöse aus Dienstleistungen;2025-09-30;489,94
8410,0;Erlöse aus Dienstleistungen;2025-09-30;892,23
8400,0;Erlöse aus Verkäufen;2025-09-30;306,21
8400,0;Erlöse aus Verkäufen;2025-09-30;162,48
8410,0;Erlöse aus Dienstleistungen;2025-09-30;401,01
8410,0;Erlöse aus Dienstleistungen;2025-09-30;129,69
8400,0;Erlöse aus Verkäufen;2025-09-30;416,32
8410,0;Erlöse aus Dienstleistungen;2025-09-30;253,52
8410,0;Erlöse aus Dienstleistungen;2025-09-30;637,32
8410,0;Erlöse aus Dienstleistungen;2025-09-30;659,15
8400,0;Erlöse aus Verkäufen;2025-09-30;673,54
8400,0;Erlöse aus Verkäufen;2025-09-30;928,21
8410,0;Erlöse aus Dienstleistungen;2025-09-30;928,39
8410,0;Erlöse aus Dienstleistungen;2025-09-30;447,22
8400,0;Erlöse aus Verkäufen;2025-09-30;232,43
8400,0;Erlöse aus Verkäufen;2025-09-30;775,02
8400,0;Erlöse aus Verkäufen;2025-09-30;169,23
8400,0;Erlöse aus Verkäufen;2025-09-30;834,02
8410,0;Erlöse aus Dienstleistungen;2025-09-30;765,63
8410,0;Erlöse aus Dienstleistungen;2025-09-30;183,13
8410,0;Erlöse aus Dienstleistungen;2025-09-30;943,91
8400,0;Erlöse aus Verkäufen;2025-09-30;185,06
8400,0;Erlöse aus Verkäufen;2025-09-30;485,66
8410,0;Erlöse aus Dienstleistungen;2025-09-30;359,49
8410,0;Erlöse aus Dienstleistungen;2025-09-30;334,24
8410,0;Erlöse aus Dienstleistungen;2025-09-30;668,77
8400,0;Erlöse aus Verkäufen;2025-09-30;628,41
8400,0;Erlöse aus Verkäufen;2025-09-30;304,26
8400,0;Erlöse aus Verkäufen;2025-09-30;741,7
8400,0;Erlöse aus Verkäufen;2025-09-30;792,99
8410,0;Erlöse aus Dienstleistungen;2025-09-30;821,18
8410,0;Erlöse aus Dienstleistungen;2025-09-30;904,31
8400,0;Erlöse aus Verkäufen;2025-09-30;558,92
8410,0;Erlöse aus Dienstleistungen;2025-09-30;143,91
8410,0;Erlöse aus Dienstleistungen;2025-09-30;881,93
8410,0;Erlöse aus Dienstleistungen;2025-09-30;840,74
8400,0;Erlöse aus Verkäufen;2025-09-30;147,7
8410,0;Erlöse aus Dienstleistungen;2025-09-30;588,27
8410,0;Erlöse aus Dienstleistungen;2025-09-30;305,14
8400,0;Erlöse aus Verkäufen;2025-09-30;978,54
8410,0;Erlöse aus Dienstleistungen;2025-09-30;258,98
8410,0;Erlöse aus Dienstleistungen;2025-09-30;190,17
8400,0;Erlöse aus Verkäufen;2025-09-30;488,04
8400,0;Erlöse aus Verkäufen;2025-09-30;819,56
8400,0;Erlöse aus Verkäufen;2025-09-30;972,83
3400,0;Wareneingang (Aufwand);2025-09-30;-123,29
3100,0;Fremdleistungen;2025-09-30;-271,39
3400,0;Wareneingang (Aufwand);2025-09-30;-393,57
3100,0;Fremdleistungen;2025-09-30;-69,76
3100,0;Fremdleistungen;2025-09-30;-78,43
3400,0;Wareneingang (Aufwand);2025-09-30;-53,0
3100,0;Fremdleistungen;2025-09-30;-208,45
3100,0;Fremdleistungen;2025-09-30;-315,31
3100,0;Fremdleistungen;2025-09-30;-200,37
3100,0;Fremdleistungen;2025-09-30;-338,8
3400,0;Wareneingang (Aufwand);2025-09-30;-399,36
3400,0;Wareneingang (Aufwand);2025-09-30;-331,48
3100,0;Fremdleistungen;2025-09-30;-237,28
3100,0;Fremdleistungen;2025-09-30;-257,76
3100,0;Fremdleistungen;2025-09-30;-257,91
3400,0;Wareneingang (Aufwand);2025-09-30;-132,83
3400,0;Wareneingang (Aufwand);2025-09-30;-149,5
3100,0;Fremdleistungen;2025-09-30;-398,69
3100,0;Fremdleistungen;2025-09-30;-266,3
3100,0;Fremdleistungen;2025-09-30;-138,74
3400,0;Wareneingang (Aufwand);2025-09-30;-298,28
3100,0;Fremdleistungen;2025-09-30;-62,56
3100,0;Fremdleistungen;2025-09-30;-309,37
3100,0;Fremdleistungen;2025-09-30;-348,49
3400,0;Wareneingang (Aufwand);2025-09-30;-291,22
3400,0;Wareneingang (Aufwand);2025-09-30;-59,81
3400,0;Wareneingang (Aufwand);2025-09-30;-123,65
3100,0;Fremdleistungen;2025-09-30;-276,81
3400,0;Wareneingang (Aufwand);2025-09-30;-222,95
3400,0;Wareneingang (Aufwand);2025-09-30;-163,77
3400,0;Wareneingang (Aufwand);2025-09-30;-238,08
3400,0;Wareneingang (Aufwand);2025-09-30;-329,74
3100,0;Fremdleistungen;2025-09-30;-238,81
3400,0;Wareneingang (Aufwand);2025-09-30;-388,23
3400,0;Wareneingang (Aufwand);2025-09-30;-147,3
3100,0;Fremdleistungen;2025-09-30;-161,31
3100,0;Fremdleistungen;2025-09-30;-330,68
3100,0;Fremdleistungen;2025-09-30;-143,83
3100,0;Fremdleistungen;2025-09-30;-97,46
3400,0;Wareneingang (Aufwand);2025-09-30;-236,45
3100,0;Fremdleistungen;2025-09-30;-248,44
3100,0;Fremdleistungen;2025-09-30;-343,89
3100,0;Fremdleistungen;2025-09-30;-377,22
3100,0;Fremdleistungen;2025-09-30;-100,98
3100,0;Fremdleistungen;2025-09-30;-216,84
3400,0;Wareneingang (Aufwand);2025-09-30;-170,54
