Buchungsnummer,Reisedatum,Passagier-ID,Abfahrtsbahnhof,Zug-ID,Zugpersonal,Waggontyp,Reiseklasse,Fahrtstrecke_km,Tarif_pro_km,Ticketpreis,Reservierungsgebühr,Gesamtbetrag
TR-002964,2023-09-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.12,522.5,0.0,522.5
TR-002965,2023-10-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.12,522.5,0.0,522.5
TR-002966,2023-11-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.12,522.5,0.0,522.5
TR-002967,2023-12-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.12,522.5,0.0,522.5
TR-002968,2024-01-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.12,522.5,0.0,522.5
TR-002969,2024-02-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.12,522.5,0.0,522.5
TR-002970,2024-03-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.45,537.99,0.0,537.99
TR-002971,2024-04-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.45,537.99,0.0,537.99
TR-002972,2024-05-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.45,537.99,0.0,537.99
TR-002973,2024-06-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.45,537.99,0.0,537.99
TR-002974,2024-07-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.45,537.99,0.0,537.99
TR-002975,2024-08-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.45,537.99,0.0,537.99
TR-002976,2024-09-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.45,537.99,0.0,537.99
TR-002977,2024-10-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.45,537.99,0.0,537.99
TR-002978,2024-11-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.45,537.99,0.0,537.99
TR-002979,2024-12-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.45,537.99,0.0,537.99
TR-002980,2025-01-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.45,537.99,0.0,537.99
TR-002981,2025-02-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.45,537.99,0.0,537.99
TR-002982,2025-03-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.99,563.47,0.0,563.47
TR-002983,2025-04-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.99,563.47,0.0,563.47
TR-002984,2025-05-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.99,563.47,0.0,563.47
TR-002985,2025-06-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.99,563.47,-1567.51,-1004.04
TR-002986,2025-07-01,Mieter-U-089-2,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.12,522.5,1567.51,2090.01
TR-002987,2025-08-01,Mieter-U-089-2,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.12,522.5,0.0,522.5
TR-002988,2025-09-01,Mieter-U-089-2,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.12,522.5,0.0,522.5
TR-002989,2025-10-01,Mieter-U-089-2,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.12,522.5,0.0,522.5
TR-002990,2025-11-01,Mieter-U-089-2,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.12,522.5,0.0,522.5
TR-002991,2025-12-01,Mieter-U-089-2,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,11.12,522.5,0.0,522.5
TR-002992,2023-05-01,Mieter-U-090-1,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,5712.13,7616.17
TR-002993,2023-06-01,Mieter-U-090-1,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,0.0,1904.04
TR-002994,2023-07-01,Mieter-U-090-1,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,0.0,1904.04
TR-002995,2023-08-01,Mieter-U-090-1,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,0.0,1904.04
TR-002996,2023-09-01,Mieter-U-090-1,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,0.0,1904.04
TR-002997,2023-10-01,Mieter-U-090-1,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,0.0,1904.04
TR-002998,2023-11-01,Mieter-U-090-1,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,0.0,1904.04
TR-002999,2023-12-01,Mieter-U-090-1,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,-5712.13,-3808.09
TR-003000,2024-02-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,5712.13,7616.17
TR-003001,2024-03-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,0.0,1904.04
TR-003002,2024-04-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,0.0,1904.04
TR-003003,2024-05-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,0.0,1904.04
TR-003004,2024-06-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,0.0,1904.04
TR-003005,2024-07-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,0.0,1904.04
TR-003006,2024-08-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,0.0,1904.04
TR-003007,2024-09-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,0.0,1904.04
TR-003008,2024-10-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,0.0,1904.04
TR-003009,2024-11-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,0.0,1904.04
TR-003010,2024-12-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,0.0,1904.04
TR-003011,2025-01-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,0.0,1904.04
TR-003012,2025-02-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.36,1904.04,0.0,1904.04
TR-003013,2025-03-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.73,1951.13,0.0,1951.13
TR-003014,2025-04-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.73,1951.13,0.0,1951.13
TR-003015,2025-05-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.73,1951.13,0.0,1951.13
TR-003016,2025-06-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.73,1951.13,0.0,1951.13
TR-003017,2025-07-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.73,1951.13,0.0,1951.13
TR-003018,2025-08-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.73,1951.13,0.0,1951.13
TR-003019,2025-09-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.73,1951.13,0.0,1951.13
TR-003020,2025-10-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.73,1951.13,0.0,1951.13
TR-003021,2025-11-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.73,1951.13,0.0,1951.13
TR-003022,2025-12-01,Mieter-U-090-2,Frankfurt,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),124,15.73,1951.13,0.0,1951.13
TR-003023,2023-05-01,Mieter-U-091-1,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,8842.95,11790.6
TR-003024,2023-06-01,Mieter-U-091-1,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003025,2023-07-01,Mieter-U-091-1,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003026,2023-08-01,Mieter-U-091-1,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003027,2023-09-01,Mieter-U-091-1,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003028,2023-10-01,Mieter-U-091-1,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003029,2023-11-01,Mieter-U-091-1,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003030,2023-12-01,Mieter-U-091-1,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003031,2024-01-01,Mieter-U-091-1,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003032,2024-02-01,Mieter-U-091-1,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003033,2024-03-01,Mieter-U-091-1,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003034,2024-04-01,Mieter-U-091-1,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003035,2024-05-01,Mieter-U-091-1,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003036,2024-06-01,Mieter-U-091-1,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.42,3040.87,0.0,3040.87
TR-003037,2024-07-01,Mieter-U-091-1,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.42,3040.87,0.0,3040.87
TR-003038,2024-08-01,Mieter-U-091-1,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.42,3040.87,0.0,3040.87
TR-003039,2024-09-01,Mieter-U-091-1,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.42,3040.87,-8842.95,-5802.08
TR-003040,2024-10-01,Mieter-U-091-2,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,8842.95,11790.6
TR-003041,2024-11-01,Mieter-U-091-2,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003042,2024-12-01,Mieter-U-091-2,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003043,2025-01-01,Mieter-U-091-2,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003044,2025-02-01,Mieter-U-091-2,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003045,2025-03-01,Mieter-U-091-2,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003046,2025-04-01,Mieter-U-091-2,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003047,2025-05-01,Mieter-U-091-2,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003048,2025-06-01,Mieter-U-091-2,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,-8842.95,-5895.3
TR-003049,2025-08-01,Mieter-U-091-3,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,8842.95,11790.6
TR-003050,2025-09-01,Mieter-U-091-3,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003051,2025-10-01,Mieter-U-091-3,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003052,2025-11-01,Mieter-U-091-3,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003053,2025-12-01,Mieter-U-091-3,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,7.19,2947.65,0.0,2947.65
TR-003054,2023-06-01,Mieter-U-092-1,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,10150.33,13533.77
TR-003055,2023-07-01,Mieter-U-092-1,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003056,2023-08-01,Mieter-U-092-1,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003057,2023-09-01,Mieter-U-092-1,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003058,2023-10-01,Mieter-U-092-1,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003059,2023-11-01,Mieter-U-092-1,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003060,2023-12-01,Mieter-U-092-1,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003061,2024-01-01,Mieter-U-092-1,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003062,2024-02-01,Mieter-U-092-1,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003063,2024-03-01,Mieter-U-092-1,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003064,2024-04-01,Mieter-U-092-1,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003065,2024-05-01,Mieter-U-092-1,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003066,2024-06-01,Mieter-U-092-1,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003067,2024-07-01,Mieter-U-092-1,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003068,2024-08-01,Mieter-U-092-1,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,-10150.33,-6766.89
TR-003069,2024-09-01,Mieter-U-092-2,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,10150.33,13533.77
TR-003070,2024-10-01,Mieter-U-092-2,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003071,2024-11-01,Mieter-U-092-2,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003072,2024-12-01,Mieter-U-092-2,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003073,2025-01-01,Mieter-U-092-2,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003074,2025-02-01,Mieter-U-092-2,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003075,2025-03-01,Mieter-U-092-2,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003076,2025-04-01,Mieter-U-092-2,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003077,2025-05-01,Mieter-U-092-2,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003078,2025-06-01,Mieter-U-092-2,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003079,2025-07-01,Mieter-U-092-2,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003080,2025-08-01,Mieter-U-092-2,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.05,3383.44,0.0,3383.44
TR-003081,2025-09-01,Mieter-U-092-2,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.21,3445.43,0.0,3445.43
TR-003082,2025-10-01,Mieter-U-092-2,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.21,3445.43,0.0,3445.43
TR-003083,2025-11-01,Mieter-U-092-2,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.21,3445.43,0.0,3445.43
TR-003084,2025-12-01,Mieter-U-092-2,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,9.21,3445.43,0.0,3445.43
TR-003085,2023-03-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,3203.31,4271.08
TR-003086,2023-04-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,0.0,1067.77
TR-003087,2023-05-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,0.0,1067.77
TR-003088,2023-06-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,0.0,1067.77
TR-003089,2023-07-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,0.0,1067.77
TR-003090,2023-08-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,0.0,1067.77
TR-003091,2023-09-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,0.0,1067.77
TR-003092,2023-10-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,0.0,1067.77
TR-003093,2023-11-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,0.0,1067.77
TR-003094,2023-12-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,0.0,1067.77
TR-003095,2024-01-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,0.0,1067.77
TR-003096,2024-02-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,0.0,1067.77
TR-003097,2024-03-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,0.0,1067.77
TR-003098,2024-04-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.26,1079.24,0.0,1079.24
TR-003099,2024-05-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.26,1079.24,0.0,1079.24
TR-003100,2024-06-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.26,1079.24,0.0,1079.24
TR-003101,2024-07-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.26,1079.24,0.0,1079.24
TR-003102,2024-08-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.26,1079.24,0.0,1079.24
TR-003103,2024-09-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.26,1079.24,0.0,1079.24
TR-003104,2024-10-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.26,1079.24,0.0,1079.24
TR-003105,2024-11-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.26,1079.24,0.0,1079.24
TR-003106,2024-12-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.26,1079.24,0.0,1079.24
TR-003107,2025-01-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.26,1079.24,0.0,1079.24
TR-003108,2025-02-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.26,1079.24,0.0,1079.24
TR-003109,2025-03-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.26,1079.24,0.0,1079.24
TR-003110,2025-04-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.84,1129.82,-3203.31,-2073.49
TR-003111,2025-05-01,Mieter-U-093-2,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,3203.31,4271.08
TR-003112,2025-06-01,Mieter-U-093-2,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,0.0,1067.77
TR-003113,2025-07-01,Mieter-U-093-2,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,0.0,1067.77
TR-003114,2025-08-01,Mieter-U-093-2,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,0.0,1067.77
TR-003115,2025-09-01,Mieter-U-093-2,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,0.0,1067.77
TR-003116,2025-10-01,Mieter-U-093-2,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,0.0,1067.77
TR-003117,2025-11-01,Mieter-U-093-2,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,0.0,1067.77
TR-003118,2025-12-01,Mieter-U-093-2,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,12.13,1067.77,0.0,1067.77
TR-003119,2023-04-01,Mieter-U-094-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),117,13.08,1530.46,4591.38,6121.84
TR-003120,2023-05-01,Mieter-U-094-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),117,13.08,1530.46,0.0,1530.46
TR-003121,2023-06-01,Mieter-U-094-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),117,13.08,1530.46,0.0,1530.46
TR-003122,2023-07-01,Mieter-U-094-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),117,13.08,1530.46,0.0,1530.46
TR-003123,2023-08-01,Mieter-U-094-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),117,13.08,1530.46,0.0,1530.46
TR-003124,2023-09-01,Mieter-U-094-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),117,13.08,1530.46,0.0,1530.46
TR-003125,2023-10-01,Mieter-U-094-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),117,13.08,1530.46,0.0,1530.46
TR-003126,2023-11-01,Mieter-U-094-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),117,13.08,1530.46,0.0,1530.46
TR-003127,2023-12-01,Mieter-U-094-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),117,13.08,1530.46,0.0,1530.46
TR-003128,2024-01-01,Mieter-U-094-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),117,13.08,1530.46,0.0,1530.46
TR-003129,2024-02-01,Mieter-U-094-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),117,13.08,1530.46,0.0,1530.46
TR-003130,2024-03-01,Mieter-U-094-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),117,13.08,1530.46,0.0,1530.46
TR-003131,2024-04-01,Mieter-U-094-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),117,13.24,1549.18,0.0,1549.18
