Transaktions-ID,Datum,Kunden-ID,Kundenstandort,Produkt-ID,Produktname,Produktkategorie,Menge,Preis pro Einheit,Gesamtbetrag
T066416,2024-07-27,Customer-003,München,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,8,750000,6000000
T066417,2024-07-27,Customer-007,München,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,3,25500,76500
T066418,2024-07-27,Customer-102,Hamburg,PROD-002,Kabellose mechanische Tastatur,Elektronik,7,380000,2660000
T066419,2024-07-27,Customer-150,Berlin,PROD-003,27-Zoll 4K Monitor,Elektronik,5,1200000,6000000
T066420,2024-07-27,Customer-096,Köln,PROD-003,27-Zoll 4K Monitor,Elektronik,9,1200000,10800000
T066421,2024-07-27,Customer-130,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,8,1200000,9600000
T066422,2024-07-27,Customer-007,München,PROD-007,USB-C Dockingstation,Elektronik,2,220000,440000
T066423,2024-07-27,Customer-152,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,9,85000,765000
T066424,2024-07-27,Customer-213,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,4,25500,102000
T066425,2024-07-27,Customer-064,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,4,1200000,4800000
T066426,2024-07-27,Customer-012,Hamburg,PROD-010,Webcam 1080p HD,Elektronik,1,85000,85000
T066427,2024-07-27,Customer-191,München,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,1,70000,70000
T066428,2024-07-27,Customer-077,Berlin,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,3,250000,750000
T066429,2024-07-27,Customer-150,Berlin,PROD-010,Webcam 1080p HD,Elektronik,10,85000,850000
T066430,2024-07-27,Customer-182,Frankfurt,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,10,250000,2500000
T066431,2024-07-27,Customer-036,Berlin,PROD-010,Webcam 1080p HD,Elektronik,2,85000,170000
T066432,2024-07-27,Customer-246,Hamburg,PROD-007,USB-C Dockingstation,Elektronik,9,220000,1980000
T066433,2024-07-27,Customer-200,Köln,PROD-007,USB-C Dockingstation,Elektronik,1,220000,220000
T066434,2024-07-27,Customer-009,München,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,1,25500,25500
T066435,2024-07-27,Customer-141,Köln,PROD-005,Verstellbarer Monitorarm,Möbel,1,150000,150000
T066436,2024-07-27,Customer-249,Hamburg,PROD-007,USB-C Dockingstation,Elektronik,2,220000,440000
T066437,2024-07-27,Customer-019,München,PROD-005,Verstellbarer Monitorarm,Möbel,9,150000,1350000
T066438,2024-07-27,Customer-200,Köln,PROD-004,Stehpult-Konverter,Möbel,6,500000,3000000
T066439,2024-07-28,Customer-108,München,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,10,250000,2500000
T066440,2024-07-28,Customer-226,Berlin,PROD-007,USB-C Dockingstation,Elektronik,10,220000,2200000
T066441,2024-07-28,Customer-109,Berlin,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,2,70000,140000
T066442,2024-07-28,Customer-146,München,PROD-004,Stehpult-Konverter,Möbel,1,500000,500000
T066443,2024-07-28,Customer-222,Hamburg,PROD-004,Stehpult-Konverter,Möbel,10,500000,5000000
T066444,2024-07-28,Customer-115,Frankfurt,PROD-007,USB-C Dockingstation,Elektronik,4,220000,880000
T066445,2024-07-28,Customer-098,Köln,PROD-004,Stehpult-Konverter,Möbel,10,500000,5000000
T066446,2024-07-28,Customer-056,Berlin,PROD-003,27-Zoll 4K Monitor,Elektronik,2,1200000,2400000
T066447,2024-07-28,Customer-163,Berlin,PROD-002,Kabellose mechanische Tastatur,Elektronik,3,380000,1140000
T066448,2024-07-28,Customer-111,Frankfurt,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,5,750000,3750000
T066449,2024-07-28,Customer-234,München,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,3,250000,750000
T066450,2024-07-28,Customer-118,Berlin,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,4,25500,102000
T066451,2024-07-28,Customer-226,Berlin,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,4,250000,1000000
T066452,2024-07-28,Customer-164,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,8,25500,204000
T066453,2024-07-28,Customer-065,Berlin,PROD-002,Kabellose mechanische Tastatur,Elektronik,10,380000,3800000
T066454,2024-07-28,Customer-203,München,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,5,25500,127500
T066455,2024-07-28,Customer-122,Köln,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,8,25500,204000
T066456,2024-07-28,Customer-156,Köln,PROD-005,Verstellbarer Monitorarm,Möbel,6,150000,900000
T066457,2024-07-28,Customer-161,Hamburg,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,5,250000,1250000
T066458,2024-07-28,Customer-088,Hamburg,PROD-010,Webcam 1080p HD,Elektronik,8,85000,680000
T066459,2024-07-28,Customer-163,Berlin,PROD-005,Verstellbarer Monitorarm,Möbel,6,150000,900000
T066460,2024-07-28,Customer-073,München,PROD-004,Stehpult-Konverter,Möbel,8,500000,4000000
T066461,2024-07-28,Customer-160,München,PROD-005,Verstellbarer Monitorarm,Möbel,9,150000,1350000
T066462,2024-07-28,Customer-112,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,7,85000,595000
T066463,2024-07-28,Customer-003,München,PROD-003,27-Zoll 4K Monitor,Elektronik,3,1200000,3600000
T066464,2024-07-28,Customer-140,Frankfurt,PROD-007,USB-C Dockingstation,Elektronik,1,220000,220000
T066465,2024-07-28,Customer-186,Frankfurt,PROD-004,Stehpult-Konverter,Möbel,5,500000,2500000
T066466,2024-07-28,Customer-198,Berlin,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,10,750000,7500000
T066467,2024-07-28,Customer-202,Frankfurt,PROD-007,USB-C Dockingstation,Elektronik,9,220000,1980000
T066468,2024-07-28,Customer-211,Frankfurt,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,8,250000,2000000
T066469,2024-07-28,Customer-009,München,PROD-010,Webcam 1080p HD,Elektronik,8,85000,680000
T066470,2024-07-28,Customer-063,Frankfurt,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,7,250000,1750000
T066471,2024-07-28,Customer-223,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,3,1200000,3600000
T066472,2024-07-28,Customer-074,Frankfurt,PROD-004,Stehpult-Konverter,Möbel,3,500000,1500000
T066473,2024-07-28,Customer-187,Hamburg,PROD-003,27-Zoll 4K Monitor,Elektronik,2,1200000,2400000
T066474,2024-07-28,Customer-020,Frankfurt,PROD-007,USB-C Dockingstation,Elektronik,7,220000,1540000
T066475,2024-07-28,Customer-077,Berlin,PROD-003,27-Zoll 4K Monitor,Elektronik,2,1200000,2400000
T066476,2024-07-28,Customer-208,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,5,85000,425000
T066477,2024-07-28,Customer-195,Frankfurt,PROD-007,USB-C Dockingstation,Elektronik,1,220000,220000
T066478,2024-07-28,Customer-139,München,PROD-004,Stehpult-Konverter,Möbel,4,500000,2000000
T066479,2024-07-29,Customer-065,Berlin,PROD-005,Verstellbarer Monitorarm,Möbel,6,150000,900000
T066480,2024-07-29,Customer-155,Frankfurt,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,2,750000,1500000
T066481,2024-07-29,Customer-152,Frankfurt,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,3,70000,210000
T066482,2024-07-29,Customer-213,Frankfurt,PROD-002,Kabellose mechanische Tastatur,Elektronik,3,380000,1140000
T066483,2024-07-29,Customer-249,Hamburg,PROD-002,Kabellose mechanische Tastatur,Elektronik,5,380000,1900000
T066484,2024-07-29,Customer-111,Frankfurt,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,7,250000,1750000
T066485,2024-07-29,Customer-223,Frankfurt,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,1,750000,750000
T066486,2024-07-29,Customer-160,München,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,8,25500,204000
T066487,2024-07-29,Customer-097,Frankfurt,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,10,750000,7500000
T066488,2024-07-29,Customer-031,München,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,6,70000,420000
T066489,2024-07-29,Customer-053,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,4,1200000,4800000
T066490,2024-07-29,Customer-063,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,3,150000,450000
T066491,2024-07-29,Customer-106,Hamburg,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,7,750000,5250000
T066492,2024-07-29,Customer-147,München,PROD-005,Verstellbarer Monitorarm,Möbel,8,150000,1200000
T066493,2024-07-29,Customer-057,Berlin,PROD-004,Stehpult-Konverter,Möbel,2,500000,1000000
T066494,2024-07-29,Customer-141,Köln,PROD-003,27-Zoll 4K Monitor,Elektronik,7,1200000,8400000
T066495,2024-07-29,Customer-065,Berlin,PROD-010,Webcam 1080p HD,Elektronik,2,85000,170000
T066496,2024-07-29,Customer-216,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,8,25500,204000
T066497,2024-07-29,Customer-019,München,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,4,250000,1000000
T066498,2024-07-29,Customer-166,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,7,1200000,8400000
T066499,2024-07-29,Customer-222,Hamburg,PROD-002,Kabellose mechanische Tastatur,Elektronik,2,380000,760000
T066500,2024-07-29,Customer-107,Hamburg,PROD-003,27-Zoll 4K Monitor,Elektronik,8,1200000,9600000
T066501,2024-07-29,Customer-185,Köln,PROD-004,Stehpult-Konverter,Möbel,7,500000,3500000
T066502,2024-07-29,Customer-139,München,PROD-010,Webcam 1080p HD,Elektronik,7,85000,595000
T066503,2024-07-29,Customer-024,Hamburg,PROD-010,Webcam 1080p HD,Elektronik,5,85000,425000
T066504,2024-07-29,Customer-059,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,7,25500,178500
T066505,2024-07-29,Customer-106,Hamburg,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,1,750000,750000
T066506,2024-07-29,Customer-243,Frankfurt,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,9,750000,6750000
T066507,2024-07-29,Customer-148,Hamburg,PROD-003,27-Zoll 4K Monitor,Elektronik,8,1200000,9600000
T066508,2024-07-29,Customer-077,Berlin,PROD-007,USB-C Dockingstation,Elektronik,1,220000,220000
T066509,2024-07-29,Customer-028,Hamburg,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,6,750000,4500000
T066510,2024-07-29,Customer-148,Hamburg,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,8,750000,6000000
T066511,2024-07-29,Customer-086,Hamburg,PROD-005,Verstellbarer Monitorarm,Möbel,9,150000,1350000
T066512,2024-07-29,Customer-060,München,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,9,25500,229500
T066513,2024-07-29,Customer-182,Frankfurt,PROD-007,USB-C Dockingstation,Elektronik,9,220000,1980000
T066514,2024-07-29,Customer-108,München,PROD-010,Webcam 1080p HD,Elektronik,7,85000,595000
T066515,2024-07-29,Customer-166,Frankfurt,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,7,250000,1750000
T066516,2024-07-29,Customer-083,München,PROD-005,Verstellbarer Monitorarm,Möbel,5,150000,750000
T066517,2024-07-29,Customer-246,Hamburg,PROD-003,27-Zoll 4K Monitor,Elektronik,7,1200000,8400000
T066518,2024-07-29,Customer-182,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,8,25500,204000
T066519,2024-07-29,Customer-133,Köln,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,5,750000,3750000
T066520,2024-07-29,Customer-078,Hamburg,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,4,250000,1000000
T066521,2024-07-29,Customer-063,Frankfurt,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,2,250000,500000
T066522,2024-07-29,Customer-012,Hamburg,PROD-004,Stehpult-Konverter,Möbel,5,500000,2500000
T066523,2024-07-29,Customer-088,Hamburg,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,1,250000,250000
T066524,2024-07-29,Customer-141,Köln,PROD-005,Verstellbarer Monitorarm,Möbel,5,150000,750000
T066525,2024-07-29,Customer-226,Berlin,PROD-005,Verstellbarer Monitorarm,Möbel,3,150000,450000
T066526,2024-07-29,Customer-027,Berlin,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,8,750000,6000000
T066527,2024-07-29,Customer-147,München,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,1,750000,750000
T066528,2024-07-29,Customer-184,Berlin,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,6,25500,153000
T066529,2024-07-29,Customer-223,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,2,1200000,2400000
T066530,2024-07-29,Customer-107,Hamburg,PROD-002,Kabellose mechanische Tastatur,Elektronik,10,380000,3800000
T066531,2024-07-29,Customer-164,Frankfurt,PROD-004,Stehpult-Konverter,Möbel,10,500000,5000000
T066532,2024-07-29,Customer-064,Frankfurt,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,5,750000,3750000
T066533,2024-07-29,Customer-023,Hamburg,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,1,70000,70000
T066534,2024-07-29,Customer-027,Berlin,PROD-002,Kabellose mechanische Tastatur,Elektronik,8,380000,3040000
T066535,2024-07-29,Customer-205,München,PROD-010,Webcam 1080p HD,Elektronik,2,85000,170000
T066536,2024-07-29,Customer-223,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,9,150000,1350000
T066537,2024-07-29,Customer-125,Hamburg,PROD-002,Kabellose mechanische Tastatur,Elektronik,7,380000,2660000
T066538,2024-07-29,Customer-125,Hamburg,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,8,750000,6000000
T066539,2024-07-29,Customer-036,Berlin,PROD-003,27-Zoll 4K Monitor,Elektronik,10,1200000,12000000
T066540,2024-07-29,Customer-088,Hamburg,PROD-005,Verstellbarer Monitorarm,Möbel,10,150000,1500000
T066541,2024-07-29,Customer-157,Hamburg,PROD-005,Verstellbarer Monitorarm,Möbel,6,150000,900000
T066542,2024-07-29,Customer-053,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,10,1200000,12000000
T066543,2024-07-29,Customer-203,München,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,4,70000,280000
T066544,2024-07-29,Customer-065,Berlin,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,3,250000,750000
T066545,2024-07-29,Customer-133,Köln,PROD-003,27-Zoll 4K Monitor,Elektronik,4,1200000,4800000
T066546,2024-07-29,Customer-152,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,9,85000,765000
T066547,2024-07-29,Customer-075,Hamburg,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,5,25500,127500
T066548,2024-07-29,Customer-048,Berlin,PROD-007,USB-C Dockingstation,Elektronik,1,220000,220000
T066549,2024-07-29,Customer-063,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,8,150000,1200000
T066550,2024-07-29,Customer-007,München,PROD-002,Kabellose mechanische Tastatur,Elektronik,4,380000,1520000
T066551,2024-07-29,Customer-112,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,7,25500,178500
T066552,2024-07-29,Customer-125,Hamburg,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,10,70000,700000
T066553,2024-07-29,Customer-048,Berlin,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,10,25500,255000
T066554,2024-07-29,Customer-186,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,5,85000,425000
T066555,2024-07-29,Customer-059,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,2,1200000,2400000
T066556,2024-07-29,Customer-211,Frankfurt,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,9,250000,2250000
T066557,2024-07-29,Customer-053,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,6,85000,510000
T066558,2024-07-29,Customer-027,Berlin,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,6,750000,4500000
T066559,2024-07-29,Customer-243,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,1,1200000,1200000
T066560,2024-07-29,Customer-174,München,PROD-004,Stehpult-Konverter,Möbel,1,500000,500000
T066561,2024-07-29,Customer-102,Hamburg,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,3,25500,76500
T066562,2024-07-29,Customer-193,München,PROD-005,Verstellbarer Monitorarm,Möbel,10,150000,1500000
T066563,2024-07-29,Customer-245,Köln,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,8,250000,2000000
T066564,2024-07-29,Customer-098,Köln,PROD-002,Kabellose mechanische Tastatur,Elektronik,6,380000,2280000
T066565,2024-07-29,Customer-036,Berlin,PROD-002,Kabellose mechanische Tastatur,Elektronik,6,380000,2280000
T066566,2024-07-29,Customer-112,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,7,150000,1050000
T066567,2024-07-29,Customer-174,München,PROD-010,Webcam 1080p HD,Elektronik,6,85000,510000
T066568,2024-07-29,Customer-060,München,PROD-005,Verstellbarer Monitorarm,Möbel,3,150000,450000
T066569,2024-07-29,Customer-115,Frankfurt,PROD-004,Stehpult-Konverter,Möbel,2,500000,1000000
T066570,2024-07-29,Customer-077,Berlin,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,4,750000,3000000
T066571,2024-07-29,Customer-111,Frankfurt,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,6,750000,4500000
T066572,2024-07-29,Customer-150,Berlin,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,4,250000,1000000
T066573,2024-07-29,Customer-102,Hamburg,PROD-002,Kabellose mechanische Tastatur,Elektronik,1,380000,380000
T066574,2024-07-29,Customer-036,Berlin,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,3,25500,76500
T066575,2024-07-29,Customer-130,Frankfurt,PROD-004,Stehpult-Konverter,Möbel,7,500000,3500000
T066576,2024-07-29,Customer-146,München,PROD-003,27-Zoll 4K Monitor,Elektronik,3,1200000,3600000
T066577,2024-07-29,Customer-046,Frankfurt,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,1,70000,70000
T066578,2024-07-29,Customer-185,Köln,PROD-007,USB-C Dockingstation,Elektronik,3,220000,660000
T066579,2024-07-29,Customer-143,Frankfurt,PROD-002,Kabellose mechanische Tastatur,Elektronik,8,380000,3040000
T066580,2024-07-29,Customer-012,Hamburg,PROD-005,Verstellbarer Monitorarm,Möbel,8,150000,1200000
T066581,2024-07-29,Customer-130,Frankfurt,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,5,250000,1250000
T066582,2024-07-29,Customer-093,Berlin,PROD-003,27-Zoll 4K Monitor,Elektronik,9,1200000,10800000
T066583,2024-07-29,Customer-031,München,PROD-005,Verstellbarer Monitorarm,Möbel,6,150000,900000
T066584,2024-07-29,Customer-078,Hamburg,PROD-002,Kabellose mechanische Tastatur,Elektronik,2,380000,760000
T066585,2024-07-30,Customer-070,Berlin,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,7,750000,5250000
T066586,2024-07-30,Customer-081,Köln,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,3,250000,750000
T066587,2024-07-30,Customer-092,Frankfurt,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,2,70000,140000
T066588,2024-07-30,Customer-234,München,PROD-003,27-Zoll 4K Monitor,Elektronik,8,1200000,9600000
T066589,2024-07-30,Customer-073,München,PROD-002,Kabellose mechanische Tastatur,Elektronik,6,380000,2280000
T066590,2024-07-30,Customer-164,Frankfurt,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,6,750000,4500000
T066591,2024-07-30,Customer-064,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,5,150000,750000
T066592,2024-07-30,Customer-246,Hamburg,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,4,750000,3000000
T066593,2024-07-30,Customer-108,München,PROD-004,Stehpult-Konverter,Möbel,7,500000,3500000
T066594,2024-07-30,Customer-125,Hamburg,PROD-005,Verstellbarer Monitorarm,Möbel,8,150000,1200000
T066595,2024-07-30,Customer-104,Berlin,PROD-004,Stehpult-Konverter,Möbel,5,500000,2500000
T066596,2024-07-30,Customer-174,München,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,8,70000,560000
T066597,2024-07-30,Customer-216,Frankfurt,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,10,750000,7500000
T066598,2024-07-30,Customer-096,Köln,PROD-004,Stehpult-Konverter,Möbel,2,500000,1000000
T066599,2024-07-30,Customer-088,Hamburg,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,10,25500,255000
T066600,2024-07-30,Customer-150,Berlin,PROD-002,Kabellose mechanische Tastatur,Elektronik,7,380000,2660000
T066601,2024-07-30,Customer-104,Berlin,PROD-003,27-Zoll 4K Monitor,Elektronik,2,1200000,2400000
T066602,2024-07-30,Customer-241,Frankfurt,PROD-004,Stehpult-Konverter,Möbel,4,500000,2000000
T066603,2024-07-30,Customer-157,Hamburg,PROD-003,27-Zoll 4K Monitor,Elektronik,6,1200000,7200000
T066604,2024-07-30,Customer-218,Köln,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,7,70000,490000
T066605,2024-07-30,Customer-063,Frankfurt,PROD-007,USB-C Dockingstation,Elektronik,4,220000,880000
T066606,2024-07-30,Customer-191,München,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,6,750000,4500000
T066607,2024-07-30,Customer-222,Hamburg,PROD-003,27-Zoll 4K Monitor,Elektronik,5,1200000,6000000
T066608,2024-07-30,Customer-022,Köln,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,6,70000,420000
T066609,2024-07-30,Customer-047,Berlin,PROD-004,Stehpult-Konverter,Möbel,8,500000,4000000
T066610,2024-07-30,Customer-009,München,PROD-002,Kabellose mechanische Tastatur,Elektronik,9,380000,3420000
T066611,2024-07-30,Customer-069,Berlin,PROD-005,Verstellbarer Monitorarm,Möbel,1,150000,150000
T066612,2024-07-30,Customer-141,Köln,PROD-007,USB-C Dockingstation,Elektronik,9,220000,1980000
T066613,2024-07-30,Customer-125,Hamburg,PROD-010,Webcam 1080p HD,Elektronik,5,85000,425000
T066614,2024-07-30,Customer-202,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,1,150000,150000
T066615,2024-07-30,Customer-226,Berlin,PROD-007,USB-C Dockingstation,Elektronik,9,220000,1980000
T066616,2024-07-30,Customer-093,Berlin,PROD-003,27-Zoll 4K Monitor,Elektronik,3,1200000,3600000
T066617,2024-07-30,Customer-184,Berlin,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,2,750000,1500000
T066618,2024-07-30,Customer-143,Frankfurt,PROD-007,USB-C Dockingstation,Elektronik,3,220000,660000
T066619,2024-07-30,Customer-223,Frankfurt,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,3,250000,750000
T066620,2024-07-30,Customer-193,München,PROD-004,Stehpult-Konverter,Möbel,5,500000,2500000
T066621,2024-07-30,Customer-033,Köln,PROD-010,Webcam 1080p HD,Elektronik,6,85000,510000
T066622,2024-07-30,Customer-248,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,8,25500,204000
